device,latency,packet_loss,bgp_flaps,throughput_gbps,label
Chennai-Link-03,21.924062743877638,0.24253159858899276,0,44.1361590833851,normal
Delhi-Edge-05,16.897795557323214,0.137955286123045,0,51.95651726563163,normal
Delhi-Edge-05,20.845340184459452,0.28633746568837093,0,42.07978192582476,normal
Chennai-Link-03,20.11255300536659,0.07468265455592021,0,44.86379405683531,normal
Bangalore-Core-02,18.702623357198043,0.16634751447090404,0,44.97876665346637,normal
Bangalore-Core-02,18.178461472555185,0.04320486774500611,0,46.512211711923314,normal
Mumbai-Core-01,21.522893222960878,0.029034048710794756,0,45.42138854028041,normal
NYC-Peering-01,24.71409125027462,0.030398925797051255,0,51.40993596125508,normal
NYC-Peering-01,20.97320786172373,0.0002287261029396359,0,46.91482914024653,normal
Bangalore-Core-02,22.21143635600965,0.06244101790871753,0,46.370399584178536,normal
Bangalore-Core-02,16.779203523100215,0.20938595820246317,0,48.01958605778418,normal
Bangalore-Core-02,25.082956044617347,0.17578759229019944,0,48.43999766162078,normal
Mumbai-Core-01,19.75310330188396,0.026083078178792716,0,48.12573923918446,normal
NYC-Peering-01,18.20144900304415,0.23639935790051278,0,39.22408470610927,normal
Bangalore-Core-02,21.88434319428171,0.09398841193471,0,45.1486819557814,normal
NYC-Peering-01,21.469983497872867,0.2592216068940589,0,48.085065229212574,normal
Bangalore-Core-02,12.513439192662547,0.26683145383685175,0,42.063861088527275,normal
Mumbai-Core-01,24.49048350514374,0.17804607039732526,0,53.1558531517852,normal
Bangalore-Core-02,18.278142705032145,0.1276459309059606,0,44.53410658299377,normal
Delhi-Edge-05,16.778004095364278,0.11017283271763408,0,45.82308489533108,normal
Mumbai-Core-01,16.339430617502956,0.20788881296553782,0,49.39180358956424,normal
Delhi-Edge-05,24.5857686631042,0.07735493683926253,0,45.4655581392761,normal
NYC-Peering-01,20.142114845246443,0.14331217850701564,0,46.39925673648643,normal
NYC-Peering-01,21.849093072024985,0.07120827085001581,0,38.20033892962163,normal
NYC-Peering-01,22.967172639648037,0.030340724172848076,0,41.9372906991673,normal
Chennai-Link-03,20.48411309867329,0.22811049397427796,0,43.53660387271147,normal
Chennai-Link-03,21.877982874845472,0.1806165312592594,0,42.00273800970563,normal
Bangalore-Core-02,19.76320902042369,0.08072270977737052,0,44.18625183214841,normal
Delhi-Edge-05,19.389162271311324,0.1811123585386077,0,44.5768099499843,normal
Delhi-Edge-05,23.15281139225248,0.21419565933115686,0,51.49954643368915,normal
Mumbai-Core-01,22.08815114305091,0.28289199692951633,0,51.2755606332773,normal
Mumbai-Core-01,23.673911491631525,0.15380642655818558,0,50.16318329626431,normal
Mumbai-Core-01,17.677250307368123,0.061652563408127234,0,53.27108937351048,normal
Delhi-Edge-05,17.921978430445115,0.16724658531434214,0,38.84160107427646,normal
Chennai-Link-03,17.564387958148508,0.25763386741945016,0,44.68194552588799,normal
Mumbai-Core-01,15.900235554273646,0.28344074895010124,0,45.624935263009874,normal
Chennai-Link-03,20.198561510460788,0.02208487640963149,0,44.31968570588966,normal
Delhi-Edge-05,17.34412898395126,0.2508133947904431,0,43.02365022133249,normal
Mumbai-Core-01,17.081253749857265,0.052285003558265215,0,43.446672751301264,normal
Mumbai-Core-01,19.829626953302338,0.015930848067413305,0,36.41110448727029,normal
Chennai-Link-03,20.72576296461813,0.17852543378281557,0,47.301450756656166,normal
Delhi-Edge-05,19.47918320018572,0.10073430756166325,0,47.825488710808656,normal
Mumbai-Core-01,22.118300063934058,0.028497031059830077,0,47.15433600337168,normal
Delhi-Edge-05,18.29685599644223,0.13418960457500725,0,40.31517431513463,normal
Chennai-Link-03,22.721806523715713,0.05105215008418563,0,45.81526446625183,normal
Mumbai-Core-01,25.51399091231699,0.2131067942409464,0,43.7809879389127,normal
Chennai-Link-03,19.231087212015098,0.19970354018408695,0,44.13017550120715,normal
Mumbai-Core-01,22.545424936910365,0.14965730359464707,0,47.61708458311683,normal
Bangalore-Core-02,20.43208926541111,0.1998598324814713,0,45.99554830030915,normal
Chennai-Link-03,19.612804150821074,0.170304220719457,0,49.237774013016114,normal
Bangalore-Core-02,21.709179187419167,0.24983121076907694,0,43.17441876570968,normal
Delhi-Edge-05,21.708189349697513,0.24507733535402237,0,42.529203646484234,normal
Chennai-Link-03,20.947890584307945,0.14217983865581094,0,40.522902986895005,normal
NYC-Peering-01,17.436699860688545,0.11936824220419173,0,46.073247683847526,normal
Chennai-Link-03,16.726006898721927,0.15075887092361337,0,42.578638421097125,normal
Delhi-Edge-05,23.37718604113124,0.2638000242865024,0,38.41732342814208,normal
Bangalore-Core-02,21.399649172165667,0.2572443066201389,0,49.335310430122476,normal
Mumbai-Core-01,22.285390643794504,0.2230078986259338,0,46.85255137007031,normal
Bangalore-Core-02,18.1405898787484,0.15200144978074395,0,41.93592573077247,normal
Mumbai-Core-01,20.836610822919535,0.0745244601436347,0,47.4988844274297,normal
Mumbai-Core-01,23.655896501933412,0.21226461037911917,0,41.699832160184876,normal
Delhi-Edge-05,21.73210243900501,0.23058819499756156,0,40.77512135260451,normal
NYC-Peering-01,20.883938497081335,0.19038219852156954,0,45.940282545228754,normal
Mumbai-Core-01,19.001722049044123,0.17310579224289593,0,41.03285427107092,normal
Delhi-Edge-05,18.887991271399574,0.23915116367376438,0,43.97828913378721,normal
Delhi-Edge-05,22.167703699521926,0.11372716949126872,0,47.34054920632819,normal
Chennai-Link-03,19.647991929350518,0.2357525146597372,0,43.0159118800841,normal
Mumbai-Core-01,22.157853929365963,0.22395913108825705,0,49.70248187977902,normal
Mumbai-Core-01,14.954982195570388,0.1636248441763775,0,44.600275324094,normal
Chennai-Link-03,22.505505155777552,0.29532924756215284,0,52.69908976508852,normal
Bangalore-Core-02,20.822808362357776,0.23868975716447616,0,44.84369007654287,normal
Bangalore-Core-02,19.767067552617547,0.07231338176596915,0,49.335758797045926,normal
Delhi-Edge-05,18.428249814926033,0.010069231503552179,0,45.5075801361034,normal
NYC-Peering-01,20.106394474921157,0.2637047178452671,0,49.04575182501015,normal
Bangalore-Core-02,20.3960893324229,0.2478786201865801,0,43.6369982228844,normal
Bangalore-Core-02,13.571926639110714,0.08665873287258359,0,39.85894498836015,normal
Mumbai-Core-01,16.342692415142423,0.23030739900503427,0,45.34105415459309,normal
Bangalore-Core-02,19.047121931034255,0.24990275519766122,0,46.560407136284184,normal
NYC-Peering-01,22.08169381040905,0.21381237100673733,0,40.90512186245907,normal
Mumbai-Core-01,18.91487546673396,0.0267845265797643,0,46.944199742874765,normal
Bangalore-Core-02,19.52812269582713,0.2792678585844882,0,46.557749780810205,normal
NYC-Peering-01,18.56488024515684,0.1603131817653453,0,50.21983681899605,normal
Chennai-Link-03,25.050439878047857,0.04156365699317117,0,36.691126961751195,normal
Chennai-Link-03,15.883722578652185,0.07993802284637007,0,40.926171551995644,normal
Bangalore-Core-02,22.541506351421347,0.2076911260797505,0,41.216723445303536,normal
Bangalore-Core-02,19.984169240076124,0.10076179656688768,0,35.322713444657964,normal
Mumbai-Core-01,23.451399538800125,0.28918797042225103,0,45.396967105300504,normal
Delhi-Edge-05,19.195281637573014,0.15242216001078798,0,46.21730575053047,normal
Delhi-Edge-05,18.81715162289273,0.2477255688141174,0,38.062409061470824,normal
NYC-Peering-01,16.035216231458545,0.24968692265807763,0,49.11485419268546,normal
NYC-Peering-01,22.442587939337784,0.18890106079423744,0,47.85559566247026,normal
Bangalore-Core-02,22.715710843024766,0.1459225968580039,0,45.66118515998847,normal
Mumbai-Core-01,19.629474142009993,0.2254499848309659,0,41.10820760170711,normal
NYC-Peering-01,20.693692406552824,0.022147894191271566,0,37.5388403599875,normal
Chennai-Link-03,19.0418459994715,0.059284672891318856,0,40.778961552794414,normal
NYC-Peering-01,13.324142382605688,0.015694338808710816,0,44.980689078386874,normal
NYC-Peering-01,16.372063252479755,0.2096617895262961,0,40.01706410372166,normal
Chennai-Link-03,12.961774883763546,0.019893369221978183,0,44.46129647174701,normal
NYC-Peering-01,20.407307248170724,0.15148727572914442,0,48.68917699537405,normal
Bangalore-Core-02,21.55040049760667,0.08888746444318489,0,49.28494286163842,normal
Delhi-Edge-05,18.19257635845779,0.14565057882984186,0,41.74133064365265,normal
Bangalore-Core-02,14.909213411751594,0.12667204379949903,0,50.302140902860636,normal
Delhi-Edge-05,20.760752029930728,0.0022417145199467026,0,46.583265623188645,normal
Delhi-Edge-05,18.09950185312797,0.054561759104135174,0,47.15732517055052,normal
Bangalore-Core-02,19.9522258806481,0.039695632953190785,0,45.28309463112316,normal
Delhi-Edge-05,17.496304102301114,0.14386115116675044,0,39.38387665413291,normal
Bangalore-Core-02,22.94766546122834,0.09397194549377838,0,44.92088922300327,normal
Bangalore-Core-02,15.433158768413996,0.17925792564170737,0,55.614080581702694,normal
Bangalore-Core-02,20.803505978662468,0.16576564091770757,0,48.580673872735076,normal
NYC-Peering-01,17.296759372395584,0.012630905947382953,0,43.758353297897834,normal
Mumbai-Core-01,25.232974806576962,0.07318547754587817,0,38.54207021581115,normal
Delhi-Edge-05,20.27945326618041,0.005796042306790172,0,43.84872125575776,normal
Mumbai-Core-01,20.78692798584668,0.24634886502652334,0,42.12439350668248,normal
Bangalore-Core-02,19.519212881843817,0.17089873825856325,0,45.975132349437914,normal
Mumbai-Core-01,18.686321059078768,0.1453217200224013,0,42.877262061483925,normal
Delhi-Edge-05,20.01010823409685,0.03613760106144308,0,45.759516374274476,normal
Bangalore-Core-02,21.497212169450126,0.2018699481888132,0,48.32489590761192,normal
NYC-Peering-01,22.92371576850908,0.022130556368217823,0,35.36670348281873,normal
Chennai-Link-03,21.218435398987495,0.006712404264649463,0,42.94076747848573,normal
Delhi-Edge-05,22.546819733652363,0.2926957248266493,0,50.27245097234364,normal
Delhi-Edge-05,15.362960619862335,0.24149210791937623,0,36.46081919221167,normal
NYC-Peering-01,19.657830506771965,0.09277309362446025,0,40.86325326922916,normal
Chennai-Link-03,15.158176588021572,0.1424757586802132,0,52.005342311204835,normal
Mumbai-Core-01,20.58098958114506,0.19249775513475756,0,43.249415194330425,normal
Chennai-Link-03,22.110107630819392,0.04653907900814912,0,47.91809163864942,normal
Bangalore-Core-02,16.370735272008215,0.07292438414985684,0,43.86540420235098,normal
Mumbai-Core-01,17.13735049653894,0.18567178770459383,0,41.69761308311834,normal
Mumbai-Core-01,21.733454778761057,0.1052712698179823,0,45.87389068561994,normal
NYC-Peering-01,17.79219090283797,0.23259591266292529,0,51.47458063322184,normal
Delhi-Edge-05,22.210341026762393,0.13656789204797812,0,48.25691303301884,normal
Bangalore-Core-02,20.987974821038076,0.14594947603607805,0,38.15695852652582,normal
Bangalore-Core-02,17.525110795725553,0.23174133899438962,0,50.739194169109865,normal
NYC-Peering-01,18.376719915091705,0.25297074994418145,0,50.96388567833314,normal
NYC-Peering-01,19.61524237387106,0.20540041811999954,0,45.72811893288565,normal
Bangalore-Core-02,19.23676228018089,0.12858247273800572,0,45.90768281218506,normal
Bangalore-Core-02,18.43713003044728,0.1666873500217985,0,43.363441211123046,normal
Mumbai-Core-01,21.830556456608882,0.23860425329435161,0,48.128458682619105,normal
Bangalore-Core-02,16.742128618897365,0.02327589949286356,0,49.47454083974137,normal
Bangalore-Core-02,18.003475386301893,0.07425376615983167,0,43.128909240746424,normal
Chennai-Link-03,16.2486638682384,0.2858707888915912,0,44.634445464188374,normal
NYC-Peering-01,26.06618055807482,0.2536054139010556,0,49.27291511051741,normal
Delhi-Edge-05,19.44926295513623,0.21651363774045487,0,55.1177982540909,normal
Chennai-Link-03,27.43908263321972,0.01324381698657735,0,45.999600782788484,normal
Bangalore-Core-02,19.164706582706774,0.15635867168700426,0,37.629099012262955,normal
Delhi-Edge-05,15.700737387012747,0.0883055056876778,0,48.041721885112345,normal
NYC-Peering-01,23.49903719114792,0.016409664782179655,0,49.42104928116161,normal
Bangalore-Core-02,19.65852205055316,0.15404070060591496,0,46.17283451301091,normal
Mumbai-Core-01,21.316021604145693,0.07049919399765373,0,41.419002856066584,normal
Mumbai-Core-01,19.946565855959115,0.027160527157783963,0,49.8026846010335,normal
Bangalore-Core-02,11.896848483078443,0.03304669800824963,0,49.26419220736469,normal
Mumbai-Core-01,18.540884090822402,0.2527140239869763,0,44.44258249491592,normal
Bangalore-Core-02,21.231333217224364,0.2940865072085014,0,49.04218818633197,normal
Chennai-Link-03,25.305019723043973,0.14418490787404106,0,38.015174947461794,normal
Chennai-Link-03,20.092245363914714,0.23641671392053198,0,41.19554888936866,normal
Delhi-Edge-05,18.50846460232444,0.2354157539870618,0,41.42635008218205,normal
Mumbai-Core-01,14.77979393176566,0.0723028486557344,0,41.18305281339162,normal
Bangalore-Core-02,17.664939882180697,0.2683481152646882,0,37.095143744868096,normal
Chennai-Link-03,17.575595222280047,0.13749626419092764,0,40.24643325901243,normal
Delhi-Edge-05,20.497101729807884,0.19787082459053104,0,42.87990493991135,normal
Delhi-Edge-05,19.248176372751985,0.03418632985804025,0,35.715540052527324,normal
NYC-Peering-01,18.91104481124248,0.08382284532850573,0,47.56501329343368,normal
Bangalore-Core-02,26.49847500943495,0.017626315251928926,0,44.048591049379496,normal
Delhi-Edge-05,20.076870944282504,0.16471473234314057,0,44.66334717549288,normal
Bangalore-Core-02,19.88378834520091,0.018363426513248713,0,41.03243691239757,normal
Delhi-Edge-05,24.154917988810727,0.09827893809567606,0,52.20685490925279,normal
NYC-Peering-01,25.131630916994553,0.051666157559666456,0,47.7667346356127,normal
Mumbai-Core-01,22.267470371624935,0.23241832002725218,0,40.99993345644654,normal
Bangalore-Core-02,14.877012846058728,0.1702202502939367,0,45.14385003405709,normal
Bangalore-Core-02,19.339878184989136,0.07710351672580619,0,47.16126218934814,normal
Mumbai-Core-01,23.605008447716546,0.1926858035374819,0,45.29862201375176,normal
NYC-Peering-01,21.519101892617257,0.12098678415156508,0,47.78696910438608,normal
Mumbai-Core-01,17.070938994907802,0.26547456369433764,0,45.48089054943615,normal
NYC-Peering-01,23.56727669251095,0.23622741623282356,0,46.47513380127344,normal
Mumbai-Core-01,23.933529362358044,0.2525002169835523,0,50.61127479118237,normal
Bangalore-Core-02,18.183257113232564,0.051252056445965366,0,43.176170493587485,normal
Mumbai-Core-01,14.899424883605853,0.06391312803358896,0,46.867488628599965,normal
Delhi-Edge-05,19.690158415210266,0.03741566097146524,0,47.722255639959364,normal
Mumbai-Core-01,19.06410008142674,0.24038883328636615,0,35.08760876393855,normal
Mumbai-Core-01,21.351629441102705,0.08443856882336633,0,42.50302800232994,normal
Mumbai-Core-01,17.650492372023493,0.18302109221506618,0,44.98737602185599,normal
Chennai-Link-03,23.0204188002455,0.19339054162564237,0,42.977010655002935,normal
Chennai-Link-03,17.758023577567265,0.15520423977720688,0,44.537046650911435,normal
Bangalore-Core-02,21.96477556893802,0.08324116313432778,0,43.33082113701016,normal
Chennai-Link-03,20.92939390826293,0.05914477651869232,0,43.498315696282155,normal
Chennai-Link-03,25.221660172742425,0.19679827492202825,0,46.874908020108975,normal
Mumbai-Core-01,22.062470784090458,0.2921010143031597,0,43.90721289849987,normal
Delhi-Edge-05,25.58263847119824,0.22919331585118863,0,44.78857591326584,normal
Chennai-Link-03,18.430842712151296,0.07177709543420781,0,45.707893374158175,normal
Bangalore-Core-02,24.33992547771483,0.10694818003864345,0,49.15847070817088,normal
Bangalore-Core-02,21.847873753889335,0.25474956510696045,0,46.526621170814565,normal
Mumbai-Core-01,19.955421410820925,0.07012569954524443,0,46.26880036493076,normal
NYC-Peering-01,18.87804698659302,0.17907986336973725,0,40.10502926518493,normal
Mumbai-Core-01,20.513732836458935,0.24882491843046467,0,46.49327481276082,normal
Chennai-Link-03,22.379537570016836,0.1850570843034916,0,49.192103131537564,normal
Mumbai-Core-01,21.21359983375321,0.2458783218748251,0,46.486457174815556,normal
Bangalore-Core-02,19.951824801545847,0.16159422740453727,0,44.677880275472596,normal
NYC-Peering-01,18.864621721539717,0.24773745106450598,0,39.182196557500205,normal
NYC-Peering-01,21.531239822019096,0.13091593050086853,0,43.36031828826738,normal
Chennai-Link-03,22.18802264021418,0.17007578510881952,0,45.721505570781744,normal
NYC-Peering-01,17.890867337692942,0.09371546259986409,0,41.710926805051315,normal
Mumbai-Core-01,17.573466089833733,0.09079125216943863,0,43.750838408627224,normal
Bangalore-Core-02,22.02314125441044,0.16000515235191232,0,50.44279056772946,normal
Delhi-Edge-05,21.178045409404717,0.10845771836428245,0,46.04648159840006,normal
Delhi-Edge-05,24.979991392085488,0.001039824288558988,0,43.692673084405484,normal
Bangalore-Core-02,20.268497369729612,0.027197308762243255,0,49.91801751567349,normal
Delhi-Edge-05,18.10815176368606,0.1841537176055228,0,50.95716432411829,normal
Chennai-Link-03,25.72096258662688,0.0939801660007276,0,39.96555329909299,normal
Mumbai-Core-01,25.663086046251074,0.2240772642125366,0,45.81711457995693,normal
Delhi-Edge-05,18.138077445227584,0.28713201185729065,0,45.997427082602734,normal
NYC-Peering-01,19.260311593026245,0.2934428806513415,0,38.47717742582992,normal
Mumbai-Core-01,20.571781082298884,0.09447637734370784,0,43.96906075344053,normal
NYC-Peering-01,16.48936014725732,0.2600880675693933,0,41.552351452648324,normal
Chennai-Link-03,20.56291436196814,0.1446641038562042,0,44.508542110595684,normal
Bangalore-Core-02,21.987769225801642,0.27489865578427847,0,49.460288050236656,normal
Mumbai-Core-01,20.007918029425063,0.09209240493786366,0,43.18348019335168,normal
Delhi-Edge-05,19.546509160156866,0.12234732625928318,0,48.92583375766218,normal
Chennai-Link-03,16.652122401908073,0.10971932931012897,0,46.366428278388454,normal
NYC-Peering-01,20.640767998366865,0.28266234766682746,0,49.13143871222687,normal
Chennai-Link-03,11.888777726085017,0.16509469436296528,0,50.387227370883586,normal
Chennai-Link-03,18.56199457600386,0.2820147169699283,0,42.96836682569844,normal
Chennai-Link-03,20.7601815059063,0.2817913073086222,0,47.22955821845962,normal
Bangalore-Core-02,19.394850074569014,0.06009479390139689,0,48.95545567979989,normal
Chennai-Link-03,20.133207794474767,0.03645076165788075,0,50.07413206225186,normal
Chennai-Link-03,22.929022436634305,0.02951677852050305,0,49.42098127222814,normal
Mumbai-Core-01,21.18212635691364,0.06651452100874701,0,46.139253495594936,normal
Chennai-Link-03,18.319724889034287,0.29334308294023714,0,55.32917715142026,normal
NYC-Peering-01,19.481908730310355,0.2782320634659078,0,48.69970105581025,normal
Chennai-Link-03,19.60023043467621,0.06523411129283598,0,47.324327192974145,normal
Mumbai-Core-01,15.523252283927002,0.2753558486958827,0,49.96048877784078,normal
Mumbai-Core-01,23.88504853582426,0.2283018420390575,0,41.539898207963496,normal
Chennai-Link-03,18.413799109159072,0.14761929953637168,0,41.9952437600958,normal
Delhi-Edge-05,20.27609923944134,0.14351323047144043,0,41.368960210136,normal
Delhi-Edge-05,20.645149100204826,0.15551463300961546,0,47.70165487831481,normal
Delhi-Edge-05,17.889733202687466,0.1599632724164471,0,42.00150765832071,normal
Bangalore-Core-02,22.99335367313104,0.2654565172736132,0,51.95447590287327,normal
Bangalore-Core-02,19.507531641590695,0.08483591395631887,0,37.55437727050227,normal
Mumbai-Core-01,21.024015807818493,0.2015110469690002,0,39.19454872708967,normal
Mumbai-Core-01,23.92827046607943,0.08397597872234551,0,47.819987236035644,normal
NYC-Peering-01,17.977922361830455,0.04294786050182424,0,45.98660441575256,normal
Chennai-Link-03,22.51010090255959,0.26481339839374274,0,47.43558654893996,normal
NYC-Peering-01,18.60790339879247,0.17398577180301475,0,51.96515920235159,normal
NYC-Peering-01,22.407268636291384,0.22238493685786495,0,46.82466647135452,normal
Bangalore-Core-02,22.581866413617394,0.2694174471450486,0,42.07892449790377,normal
Chennai-Link-03,17.701560432651632,0.20852726880810096,0,38.05257555846799,normal
Delhi-Edge-05,26.301670979679475,0.036545662277228094,0,52.0013596120941,normal
Mumbai-Core-01,20.34998110062203,0.0996803144717762,0,46.11509410362039,normal
Chennai-Link-03,17.066033230887378,0.15194754918526265,0,42.59861345871704,normal
Chennai-Link-03,24.900639871836905,0.049209854700974665,0,36.503574773876444,normal
Delhi-Edge-05,19.756487470588393,0.07481426917992483,0,41.1797761482232,normal
NYC-Peering-01,17.150050622065574,0.034457838029814856,0,37.23159719243442,normal
NYC-Peering-01,20.84859297844961,0.2225892355446029,0,46.7265390939362,normal
Mumbai-Core-01,24.42555646985197,0.2878010827659788,0,43.896692139869444,normal
Chennai-Link-03,18.539512286576567,0.01577345328665163,0,46.68675113479143,normal
Mumbai-Core-01,21.233993881362707,0.16458258536361417,0,49.71886131428803,normal
NYC-Peering-01,17.435704853012492,0.2498683895589917,0,45.61512800128212,normal
Delhi-Edge-05,24.5815622384711,0.268282283312029,0,46.95937718809635,normal
Chennai-Link-03,21.687877885243243,0.21294971861168976,0,45.57349752643182,normal
Chennai-Link-03,16.5263211584422,0.2763204394756898,0,43.55121356786785,normal
Bangalore-Core-02,21.84914910986042,0.17685304104189697,0,46.11129990514153,normal
Mumbai-Core-01,20.75744001618044,0.18202030709404807,0,45.98913617357656,normal
Chennai-Link-03,23.29613676630481,0.28315091316617796,0,36.84734689176252,normal
NYC-Peering-01,21.815491813002872,0.29845331607969794,0,43.75022421240176,normal
Mumbai-Core-01,23.00242325124511,0.0016857977232192288,0,50.38605909753406,normal
NYC-Peering-01,24.185859029306453,0.008396700253634459,0,40.90206595248088,normal
Bangalore-Core-02,16.05702461549982,0.09716683409093704,0,41.89330293628401,normal
NYC-Peering-01,16.943139832292022,0.1048456228923153,0,46.68307973017106,normal
Delhi-Edge-05,17.510275655442317,0.29379360618812544,0,49.30670619954163,normal
Bangalore-Core-02,22.075668120257724,0.27479856453301804,0,42.24815190614325,normal
Bangalore-Core-02,17.827718479528283,0.1906572997667588,0,39.610577438786834,normal
Mumbai-Core-01,19.38903760856904,0.25087714426630237,0,40.4598665523409,normal
NYC-Peering-01,23.837646408124904,0.02720730725576691,0,43.680688177928445,normal
Bangalore-Core-02,24.45782799973258,0.07043683160845766,0,37.90735697430472,normal
Chennai-Link-03,24.534288061717433,0.1522189849633668,0,41.74768735975116,normal
Mumbai-Core-01,20.352526464929298,0.2180898289560158,0,38.238092308478706,normal
Delhi-Edge-05,17.649136850429294,0.07748805077976194,0,44.50386700897598,normal
Chennai-Link-03,17.277626710111676,0.04346752117353085,0,49.391590748026616,normal
Delhi-Edge-05,22.55700812508669,0.24429668788118122,0,45.28435210416225,normal
NYC-Peering-01,23.222952399280878,0.14802055577345155,0,40.26985114325267,normal
Chennai-Link-03,23.891819589693114,0.09163050365063675,0,45.12153161851906,normal
Delhi-Edge-05,22.567350591262905,0.059392147277107406,0,41.64381702157944,normal
Chennai-Link-03,18.112385870341587,0.29114003967239366,0,45.15954730161412,normal
NYC-Peering-01,18.384151245961917,0.22207367061714375,0,45.10137332702036,normal
NYC-Peering-01,20.48033949907062,0.11800301416210526,0,50.602667911824526,normal
Delhi-Edge-05,20.68267018118046,0.26448152676143716,0,37.48310873102507,normal
Mumbai-Core-01,21.577607577990033,0.07597074944528966,0,54.41609807898984,normal
Mumbai-Core-01,19.67895950499623,0.15196358989410344,0,43.481832724242,normal
NYC-Peering-01,23.83807379241248,0.05204704266119312,0,46.738576614494086,normal
Chennai-Link-03,23.423797834953913,0.20202983844351988,0,46.79995659762478,normal
Chennai-Link-03,20.434959895489147,0.055150828416784224,0,41.96979369330064,normal
Bangalore-Core-02,22.950879215243084,0.13608624774550604,0,46.06415792841504,normal
NYC-Peering-01,17.339078109907405,0.24261351794197974,0,40.80158589023396,normal
Delhi-Edge-05,14.332907587292555,0.02419376063757721,0,47.24717159893621,normal
Delhi-Edge-05,23.637306722591596,0.2478787187842523,0,43.41673304518341,normal
Delhi-Edge-05,19.135155149615095,0.017241671275810975,0,45.84478690230116,normal
Mumbai-Core-01,20.29312116477286,0.23547253308275767,0,48.75790918117934,normal
Mumbai-Core-01,20.98739050183051,0.2241593814968873,0,49.13237261030637,normal
Mumbai-Core-01,21.233800572537735,0.25879618787036257,0,47.25396704389813,normal
Delhi-Edge-05,11.950974017573675,0.08523427186278841,0,36.09570284281679,normal
Chennai-Link-03,16.7192372817459,0.024227968802290032,0,53.874949566843284,normal
Delhi-Edge-05,19.830665936496885,0.15315552401039262,0,50.19506582085799,normal
Chennai-Link-03,17.469899989275575,0.06116446734595122,0,41.20787512021877,normal
Mumbai-Core-01,19.288689688326365,0.2195273874224137,0,53.70649389953156,normal
NYC-Peering-01,22.255305776049738,0.26562436797909994,0,47.55402214143806,normal
Mumbai-Core-01,24.703507068301267,0.22798703053473537,0,48.00664702208128,normal
Bangalore-Core-02,23.363577298025085,0.25417038347809817,0,42.32583442671027,normal
NYC-Peering-01,23.923674182276862,0.2710353319709163,0,40.4942628304097,normal
Mumbai-Core-01,17.735798644124042,0.052637343535314504,0,48.31664596831128,normal
